,n,die,end,kind,start
0,743,3,3,B,0
1,743,1,14,L,3
2,743,3,17,B,14
3,743,4,42,L,17
4,743,1,43,B,42
5,743,6,11,S,43
6,743,5,6,S,11
7,743,5,11,B,6
8,743,2,13,B,11
9,743,3,6,S,13
10,743,1,7,B,6
11,743,1,8,B,7
12,743,3,11,B,8
13,743,2,13,B,11
14,743,5,18,B,13
15,743,4,22,B,18
16,743,1,23,B,22
17,743,3,26,B,23
18,743,6,32,B,26
19,743,6,38,B,32
20,743,4,42,B,38
21,743,1,43,B,42
22,743,4,26,S,43
23,743,4,30,B,26
24,743,2,32,B,30
25,743,5,37,B,32
26,743,4,41,B,37
27,743,2,43,B,41
28,743,3,46,B,43
29,743,2,48,B,46
30,743,2,50,B,48
31,743,4,54,B,50
32,743,1,55,B,54
33,743,6,61,B,55
34,743,2,63,B,61
35,743,3,66,B,63
36,743,3,69,B,66
37,743,3,72,B,69
38,743,2,74,B,72
39,743,2,76,B,74
40,743,4,100,L,76
0,744,5,5,B,0
1,744,4,31,L,5
2,744,4,35,B,31
3,744,5,40,B,35
4,744,5,45,B,40
5,744,5,50,B,45
6,744,3,53,B,50
7,744,5,58,B,53
8,744,2,60,B,58
9,744,2,19,S,60
10,744,3,22,B,19
11,744,6,84,L,22
12,744,3,24,S,84
13,744,1,25,B,24
14,744,4,29,B,25
15,744,2,31,B,29
16,744,4,35,B,31
17,744,4,39,B,35
18,744,2,41,B,39
19,744,1,42,B,41
20,744,2,44,B,42
21,744,2,46,B,44
22,744,4,50,B,46
23,744,2,52,B,50
24,744,6,58,B,52
25,744,3,61,B,58
26,744,2,63,B,61
27,744,6,69,B,63
28,744,2,81,L,69
29,744,5,86,B,81
30,744,5,91,B,86
31,744,1,92,B,91
32,744,4,96,B,92
33,744,1,97,B,96
34,744,3,100,B,97
0,745,5,5,B,0
1,745,2,7,B,5
2,745,2,31,L,7
3,745,2,33,B,31
4,745,6,39,B,33
5,745,2,41,B,39
6,745,3,44,B,41
7,745,5,11,S,44
8,745,3,14,B,11
9,745,3,17,B,14
10,745,4,42,L,17
11,745,2,44,B,42
12,745,5,11,S,44
13,745,2,13,B,11
14,745,3,6,S,13
15,745,5,11,B,6
16,745,5,6,S,11
17,745,1,7,B,6
18,745,1,8,B,7
19,745,4,12,B,8
20,745,6,18,B,12
21,745,4,22,B,18
22,745,1,23,B,22
23,745,6,29,B,23
24,745,4,33,B,29
25,745,1,34,B,33
26,745,4,38,B,34
27,745,3,41,B,38
28,745,2,43,B,41
29,745,4,26,S,43
30,745,1,27,B,26
31,745,6,33,B,27
32,745,1,34,B,33
33,745,3,37,B,34
34,745,3,40,B,37
35,745,2,42,B,40
36,745,4,46,B,42
37,745,6,52,B,46
38,745,5,57,B,52
39,745,1,58,B,57
40,745,2,60,B,58
41,745,2,19,S,60
42,745,6,25,B,19
43,745,4,29,B,25
44,745,5,34,B,29
45,745,2,44,L,34
46,745,3,26,S,44
47,745,4,30,B,26
48,745,3,33,B,30
49,745,4,37,B,33
50,745,4,41,B,37
51,745,3,44,B,41
52,745,5,11,S,44
53,745,4,15,B,11
54,745,5,20,B,15
55,745,3,23,B,20
56,745,4,27,B,23
57,745,4,31,B,27
58,745,4,35,B,31
59,745,2,37,B,35
60,745,4,41,B,37
61,745,2,43,B,41
62,745,3,46,B,43
63,745,5,67,L,46
64,745,1,68,B,67
65,745,5,73,B,68
66,745,4,77,B,73
67,745,2,79,B,77
68,745,1,100,L,79
0,746,1,38,L,0
1,746,1,39,B,38
2,746,4,43,B,39
3,746,2,45,B,43
4,746,4,11,S,45
5,746,4,15,B,11
6,746,5,20,B,15
7,746,2,22,B,20
8,746,1,23,B,22
9,746,2,25,B,23
10,746,4,29,B,25
11,746,6,35,B,29
12,746,4,39,B,35
13,746,2,41,B,39
14,746,6,26,S,41
15,746,6,32,B,26
16,746,1,33,B,32
17,746,6,39,B,33
18,746,3,42,B,39
19,746,5,26,S,42
20,746,1,27,B,26
21,746,2,29,B,27
22,746,5,34,B,29
23,746,6,40,B,34
24,746,2,42,B,40
25,746,4,46,B,42
26,746,3,11,S,46
27,746,2,13,B,11
28,746,6,19,B,13
29,746,1,20,B,19
30,746,5,25,B,20
31,746,6,31,B,25
32,746,3,34,B,31
33,746,6,40,B,34
34,746,3,43,B,40
35,746,3,46,B,43
36,746,2,48,B,46
37,746,1,11,S,48
38,746,5,6,S,11
39,746,4,10,B,6
40,746,4,14,B,10
41,746,1,15,B,14
42,746,4,19,B,15
43,746,3,22,B,19
44,746,5,27,B,22
45,746,6,33,B,27
46,746,1,34,B,33
47,746,2,44,L,34
48,746,3,26,S,44
49,746,3,29,B,26
50,746,6,35,B,29
51,746,2,37,B,35
52,746,5,42,B,37
53,746,2,44,B,42
54,746,6,50,B,44
55,746,5,55,B,50
56,746,1,53,S,55
57,746,6,59,B,53
58,746,4,63,B,59
59,746,6,69,B,63
60,746,3,72,B,69
61,746,6,78,B,72
62,746,5,83,B,78
63,746,2,85,B,83
64,746,6,91,B,85
65,746,2,73,S,91
66,746,4,77,B,73
67,746,1,78,B,77
68,746,6,84,B,78
69,746,4,88,B,84
70,746,3,91,B,88
71,746,1,92,B,91
72,746,5,97,B,92
73,746,3,100,B,97
0,747,2,2,B,0
1,747,6,8,B,2
2,747,3,11,B,8
3,747,4,15,B,11
4,747,6,42,L,15
5,747,6,48,B,42
6,747,1,11,S,48
7,747,3,14,B,11
8,747,3,17,B,14
9,747,1,18,B,17
10,747,4,22,B,18
11,747,5,27,B,22
12,747,2,29,B,27
13,747,3,32,B,29
14,747,3,35,B,32
15,747,3,38,B,35
16,747,2,40,B,38
17,747,2,42,B,40
18,747,5,26,S,42
19,747,4,30,B,26
20,747,5,35,B,30
21,747,4,39,B,35
22,747,6,45,B,39
23,747,5,50,B,45
24,747,2,52,B,50
25,747,4,53,S,52
26,747,6,59,B,53
27,747,5,60,S,59
28,747,6,66,B,60
29,747,3,69,B,66
30,747,3,72,B,69
31,747,2,74,B,72
32,747,4,78,B,74
33,747,1,79,B,78
34,747,6,85,B,79
35,747,2,24,S,85
36,747,3,27,B,24
37,747,4,31,B,27
38,747,3,34,B,31
39,747,2,44,L,34
40,747,5,11,S,44
41,747,6,17,B,11
42,747,3,20,B,17
43,747,4,24,B,20
44,747,5,29,B,24
45,747,2,31,B,29
46,747,2,33,B,31
47,747,4,37,B,33
48,747,2,39,B,37
49,747,3,42,B,39
50,747,1,43,B,42
51,747,5,48,B,43
52,747,3,67,L,48
53,747,5,72,B,67
54,747,1,73,B,72
55,747,2,75,B,73
56,747,6,81,B,75
57,747,2,83,B,81
58,747,2,85,B,83
59,747,1,86,B,85
60,747,5,91,B,86
61,747,4,75,S,91
62,747,1,76,B,75
63,747,5,81,B,76
64,747,4,85,B,81
65,747,5,90,B,85
66,747,2,92,B,90
67,747,2,94,B,92
68,747,5,99,B,94
69,747,6,100,B,99
0,748,1,38,L,0
1,748,1,39,B,38
2,748,4,43,B,39
3,748,1,44,B,43
4,748,5,11,S,44
5,748,1,12,B,11
6,748,5,17,B,12
7,748,3,20,B,17
8,748,5,25,B,20
9,748,1,26,B,25
10,748,1,27,B,26
11,748,4,31,B,27
12,748,6,37,B,31
13,748,1,38,B,37
14,748,6,44,B,38
15,748,4,48,B,44
16,748,5,53,B,48
17,748,4,57,B,53
18,748,4,61,B,57
19,748,3,60,S,61
20,748,2,19,S,60
21,748,4,23,B,19
22,748,2,25,B,23
23,748,3,84,L,25
24,748,1,85,B,84
25,748,2,24,S,85
26,748,3,27,B,24
27,748,6,33,B,27
28,748,1,34,B,33
29,748,1,35,B,34
30,748,3,38,B,35
31,748,2,40,B,38
32,748,1,41,B,40
33,748,2,43,B,41
34,748,2,45,B,43
35,748,2,26,S,45
36,748,3,29,B,26
37,748,6,35,B,29
38,748,3,38,B,35
39,748,2,40,B,38
40,748,5,45,B,40
41,748,2,26,S,45
42,748,6,32,B,26
43,748,5,37,B,32
44,748,6,43,B,37
45,748,4,26,S,43
46,748,3,29,B,26
47,748,3,32,B,29
48,748,5,37,B,32
49,748,1,38,B,37
50,748,3,41,B,38
51,748,3,44,B,41
52,748,2,46,B,44
53,748,5,67,L,46
54,748,1,68,B,67
55,748,2,70,B,68
56,748,4,74,B,70
57,748,6,100,L,74
0,749,6,6,B,0
1,749,6,12,B,6
2,749,2,14,B,12
3,749,6,20,B,14
4,749,2,22,B,20
5,749,3,25,B,22
6,749,1,26,B,25
7,749,6,32,B,26
8,749,6,38,B,32
9,749,4,42,B,38
10,749,2,44,B,42
11,749,1,45,B,44
12,749,6,67,L,45
13,749,2,69,B,67
14,749,6,75,B,69
15,749,1,76,B,75
16,749,4,100,L,76
0,750,1,38,L,0
1,750,1,39,B,38
2,750,1,40,B,39
3,750,5,45,B,40
4,750,5,50,B,45
5,750,5,55,B,50
6,750,4,59,B,55
7,750,4,63,B,59
8,750,3,66,B,63
9,750,5,81,L,66
10,750,3,84,B,81
11,750,4,88,B,84
12,750,6,94,B,88
13,750,3,97,B,94
14,750,1,78,S,97
15,750,1,79,B,78
16,750,4,83,B,79
17,750,3,86,B,83
18,750,5,91,B,86
19,750,2,73,S,91
20,750,2,75,B,73
21,750,6,81,B,75
22,750,3,84,B,81
23,750,5,89,B,84
24,750,2,91,B,89
25,750,1,92,B,91
26,750,2,94,B,92
27,750,4,78,S,94
28,750,1,79,B,78
29,750,1,100,L,79
0,751,6,6,B,0
1,751,6,12,B,6
2,751,6,18,B,12
3,751,5,23,B,18
4,751,3,26,B,23
5,751,2,84,L,26
6,751,3,24,S,84
7,751,3,27,B,24
8,751,6,33,B,27
9,751,1,34,B,33
10,751,3,37,B,34
11,751,4,41,B,37
12,751,3,44,B,41
13,751,5,11,S,44
14,751,2,13,B,11
15,751,4,17,B,13
16,751,1,18,B,17
17,751,5,23,B,18
18,751,3,26,B,23
19,751,4,30,B,26
20,751,2,32,B,30
21,751,2,34,B,32
22,751,6,40,B,34
23,751,1,41,B,40
24,751,6,26,S,41
25,751,3,29,B,26
26,751,6,35,B,29
27,751,5,40,B,35
28,751,1,41,B,40
29,751,3,44,B,41
30,751,1,45,B,44
31,751,3,48,B,45
32,751,4,52,B,48
33,751,5,57,B,52
34,751,2,59,B,57
35,751,3,19,S,59
36,751,3,22,B,19
37,751,2,24,B,22
38,751,2,26,B,24
39,751,3,29,B,26
40,751,2,31,B,29
41,751,5,44,L,31
42,751,4,48,B,44
43,751,2,50,B,48
44,751,4,54,B,50
45,751,5,59,B,54
46,751,5,60,S,59
47,751,1,61,B,60
48,751,4,65,B,61
49,751,1,66,B,65
50,751,4,70,B,66
51,751,2,72,B,70
52,751,1,73,B,72
53,751,2,75,B,73
54,751,5,100,L,75
0,752,1,38,L,0
1,752,6,44,B,38
2,752,1,45,B,44
3,752,6,67,L,45
4,752,4,81,L,67
5,752,3,84,B,81
6,752,5,89,B,84
7,752,6,75,S,89
8,752,2,77,B,75
9,752,2,79,B,77
10,752,6,85,B,79
11,752,4,89,B,85
12,752,1,90,B,89
13,752,1,91,B,90
14,752,2,73,S,91
15,752,1,74,B,73
16,752,4,78,B,74
17,752,4,82,B,78
18,752,5,24,S,82
19,752,3,27,B,24
20,752,6,33,B,27
21,752,3,44,L,33
22,752,3,26,S,44
23,752,2,84,L,26
24,752,1,85,B,84
25,752,1,86,B,85
26,752,3,89,B,86
27,752,3,92,B,89
28,752,3,75,S,92
29,752,3,78,B,75
30,752,3,81,B,78
31,752,6,24,S,81
32,752,2,26,B,24
33,752,4,30,B,26
34,752,4,34,B,30
35,752,2,44,L,34
36,752,3,26,S,44
37,752,5,31,B,26
38,752,2,33,B,31
39,752,6,39,B,33
40,752,2,41,B,39
41,752,5,46,B,41
42,752,1,26,S,46
43,752,4,30,B,26
44,752,2,32,B,30
45,752,6,38,B,32
46,752,1,39,B,38
47,752,4,43,B,39
48,752,1,44,B,43
49,752,3,26,S,44
50,752,6,32,B,26
51,752,6,38,B,32
52,752,3,41,B,38
53,752,5,46,B,41
54,752,3,11,S,46
55,752,2,13,B,11
56,752,5,18,B,13
57,752,2,20,B,18
58,752,5,25,B,20
59,752,5,30,B,25
60,752,4,34,B,30
61,752,2,44,L,34
62,752,6,50,B,44
63,752,2,52,B,50
64,752,4,53,S,52
65,752,4,57,B,53
66,752,2,59,B,57
67,752,3,19,S,59
68,752,1,20,B,19
69,752,6,26,B,20
70,752,1,27,B,26
71,752,5,32,B,27
72,752,3,35,B,32
73,752,2,37,B,35
74,752,5,42,B,37
75,752,4,46,B,42
76,752,5,67,L,46
77,752,2,69,B,67
78,752,4,73,B,69
79,752,6,79,B,73
80,752,2,81,B,79
81,752,4,85,B,81
82,752,3,88,B,85
83,752,5,73,S,88
84,752,1,74,B,73
85,752,2,76,B,74
86,752,2,78,B,76
87,752,1,79,B,78
88,752,1,100,L,79
0,753,4,14,L,0
1,753,2,6,S,14
2,753,5,11,B,6
3,753,5,6,S,11
4,753,3,31,L,6
5,753,6,37,B,31
6,753,6,43,B,37
7,753,3,46,B,43
8,753,4,50,B,46
9,753,2,52,B,50
10,753,6,58,B,52
11,753,5,63,B,58
12,753,6,69,B,63
13,753,2,81,L,69
14,753,4,85,B,81
15,753,5,90,B,85
16,753,4,94,B,90
17,753,5,99,B,94
18,753,1,100,B,99
0,754,6,6,B,0
1,754,3,31,L,6
2,754,1,32,B,31
3,754,1,33,B,32
4,754,6,39,B,33
5,754,2,41,B,39
6,754,6,26,S,41
7,754,3,29,B,26
8,754,2,31,B,29
9,754,6,37,B,31
10,754,4,41,B,37
11,754,3,44,B,41
12,754,4,48,B,44
13,754,3,67,L,48
14,754,3,70,B,67
15,754,4,74,B,70
16,754,5,79,B,74
17,754,1,100,L,79
0,755,5,5,B,0
1,755,4,31,L,5
2,755,1,32,B,31
3,755,4,44,L,32
4,755,1,45,B,44
5,755,2,26,S,45
6,755,2,84,L,26
7,755,2,86,B,84
8,755,6,92,B,86
9,755,2,94,B,92
10,755,1,75,S,94
11,755,1,76,B,75
12,755,2,78,B,76
13,755,6,84,B,78
14,755,2,86,B,84
15,755,1,24,S,86
16,755,4,84,L,24
17,755,3,24,S,84
18,755,4,84,L,24
19,755,5,89,B,84
20,755,5,94,B,89
21,755,6,100,B,94
0,756,1,38,L,0
1,756,1,39,B,38
2,756,3,42,B,39
3,756,1,43,B,42
4,756,1,44,B,43
5,756,3,26,S,44
6,756,4,30,B,26
7,756,6,44,L,30
8,756,6,50,B,44
9,756,6,53,S,50
10,756,2,55,B,53
11,756,3,58,B,55
12,756,2,60,B,58
13,756,6,66,B,60
14,756,2,68,B,66
15,756,6,74,B,68
16,756,5,79,B,74
17,756,2,81,B,79
18,756,4,85,B,81
19,756,2,24,S,85
20,756,6,30,B,24
21,756,6,44,L,30
22,756,5,11,S,44
23,756,3,14,B,11
24,756,3,17,B,14
25,756,4,42,L,17
26,756,5,26,S,42
27,756,2,84,L,26
28,756,4,88,B,84
29,756,2,90,B,88
30,756,1,91,B,90
31,756,3,94,B,91
32,756,2,96,B,94
33,756,2,78,S,96
34,756,1,79,B,78
35,756,2,81,B,79
36,756,2,83,B,81
37,756,4,24,S,83
38,756,6,30,B,24
39,756,5,35,B,30
40,756,2,37,B,35
41,756,5,42,B,37
42,756,3,45,B,42
43,756,2,26,S,45
44,756,1,27,B,26
45,756,6,33,B,27
46,756,3,44,L,33
47,756,1,45,B,44
48,756,5,50,B,45
49,756,4,54,B,50
50,756,4,58,B,54
51,756,1,59,B,58
52,756,1,60,B,59
53,756,5,65,B,60
54,756,6,81,L,65
55,756,4,85,B,81
56,756,1,86,B,85
57,756,2,88,B,86
58,756,6,94,B,88
59,756,5,99,B,94
60,756,4,100,B,99
0,757,1,38,L,0
1,757,5,43,B,38
2,757,4,26,S,43
3,757,6,32,B,26
4,757,3,35,B,32
5,757,4,39,B,35
6,757,6,45,B,39
7,757,2,26,S,45
8,757,1,27,B,26
9,757,3,30,B,27
10,757,4,34,B,30
11,757,6,40,B,34
12,757,6,46,B,40
13,757,2,48,B,46
14,757,2,50,B,48
15,757,5,55,B,50
16,757,1,53,S,55
17,757,4,57,B,53
18,757,2,59,B,57
19,757,4,63,B,59
20,757,2,65,B,63
21,757,2,67,B,65
22,757,6,73,B,67
23,757,3,76,B,73
24,757,2,78,B,76
25,757,1,79,B,78
26,757,1,100,L,79
0,758,1,38,L,0
1,758,2,40,B,38
2,758,6,46,B,40
3,758,3,11,S,46
4,758,5,6,S,11
5,758,3,31,L,6
6,758,5,44,L,31
7,758,3,26,S,44
8,758,4,30,B,26
9,758,4,34,B,30
10,758,5,39,B,34
11,758,3,42,B,39
12,758,2,44,B,42
13,758,2,46,B,44
14,758,1,26,S,46
15,758,3,29,B,26
16,758,4,33,B,29
17,758,2,35,B,33
18,758,6,41,B,35
19,758,4,45,B,41
20,758,6,67,L,45
21,758,4,81,L,67
22,758,4,85,B,81
23,758,4,89,B,85
24,758,5,94,B,89
25,758,5,99,B,94
26,758,6,100,B,99
0,759,6,6,B,0
1,759,6,12,B,6
2,759,4,6,S,12
3,759,5,11,B,6
4,759,6,17,B,11
5,759,3,20,B,17
6,759,5,25,B,20
7,759,5,30,B,25
8,759,1,31,B,30
9,759,4,35,B,31
10,759,6,41,B,35
11,759,5,46,B,41
12,759,2,48,B,46
13,759,1,11,S,48
14,759,2,13,B,11
15,759,1,14,B,13
16,759,6,20,B,14
17,759,5,25,B,20
18,759,1,26,B,25
19,759,4,30,B,26
20,759,6,44,L,30
21,759,2,46,B,44
22,759,1,26,S,46
23,759,5,31,B,26
24,759,5,44,L,31
25,759,6,50,B,44
26,759,5,55,B,50
27,759,2,57,B,55
28,759,2,59,B,57
29,759,5,60,S,59
30,759,4,60,S,60
31,759,6,66,B,60
32,759,2,68,B,66
33,759,4,72,B,68
34,759,6,78,B,72
35,759,2,100,L,78
0,760,4,14,L,0
1,760,5,19,B,14
2,760,1,20,B,19
3,760,3,23,B,20
4,760,4,27,B,23
5,760,2,29,B,27
6,760,3,32,B,29
7,760,5,37,B,32
8,760,1,38,B,37
9,760,5,43,B,38
10,760,1,44,B,43
11,760,2,46,B,44
12,760,1,26,S,46
13,760,2,84,L,26
14,760,1,85,B,84
15,760,2,24,S,85
16,760,2,26,B,24
17,760,4,30,B,26
18,760,2,32,B,30
19,760,1,33,B,32
20,760,1,34,B,33
21,760,1,35,B,34
22,760,3,38,B,35
23,760,6,44,B,38
24,760,4,48,B,44
25,760,5,53,B,48
26,760,2,55,B,53
27,760,4,59,B,55
28,760,5,60,S,59
29,760,2,19,S,60
30,760,4,23,B,19
31,760,5,84,L,23
32,760,5,89,B,84
33,760,6,75,S,89
34,760,1,76,B,75
35,760,1,77,B,76
36,760,5,82,B,77
37,760,1,83,B,82
38,760,4,24,S,83
39,760,5,29,B,24
40,760,2,31,B,29
41,760,3,34,B,31
42,760,6,40,B,34
43,760,5,45,B,40
44,760,3,48,B,45
45,760,2,50,B,48
46,760,5,55,B,50
47,760,2,57,B,55
48,760,4,61,B,57
49,760,1,19,S,61
50,760,3,22,B,19
51,760,5,27,B,22
52,760,4,31,B,27
53,760,2,33,B,31
54,760,2,35,B,33
55,760,3,38,B,35
56,760,1,39,B,38
57,760,4,43,B,39
58,760,6,11,S,43
59,760,3,14,B,11
60,760,2,6,S,14
61,760,4,10,B,6
62,760,4,14,B,10
63,760,2,6,S,14
64,760,6,12,B,6
65,760,6,18,B,12
66,760,3,42,L,18
67,760,5,26,S,42
68,760,5,31,B,26
69,760,4,35,B,31
70,760,5,40,B,35
71,760,2,42,B,40
72,760,4,46,B,42
73,760,1,26,S,46
74,760,2,84,L,26
75,760,2,86,B,84
76,760,6,92,B,86
77,760,2,94,B,92
78,760,5,99,B,94
79,760,4,100,B,99
0,761,2,2,B,0
1,761,3,5,B,2
2,761,1,6,B,5
3,761,2,8,B,6
4,761,6,14,B,8
5,761,6,20,B,14
6,761,2,22,B,20
7,761,5,27,B,22
8,761,3,30,B,27
9,761,1,31,B,30
10,761,2,33,B,31
11,761,4,37,B,33
12,761,2,39,B,37
13,761,2,41,B,39
14,761,6,26,S,41
15,761,4,30,B,26
16,761,2,32,B,30
17,761,5,37,B,32
18,761,2,39,B,37
19,761,1,40,B,39
20,761,3,43,B,40
21,761,2,45,B,43
22,761,1,46,B,45
23,761,2,48,B,46
24,761,6,54,B,48
25,761,1,55,B,54
26,761,1,53,S,55
27,761,6,59,B,53
28,761,6,65,B,59
29,761,3,68,B,65
30,761,5,73,B,68
31,761,6,79,B,73
32,761,3,82,B,79
33,761,2,84,B,82
34,761,4,88,B,84
35,761,3,91,B,88
36,761,5,96,B,91
37,761,4,100,B,96
0,762,4,14,L,0
1,762,5,19,B,14
2,762,5,24,B,19
3,762,3,27,B,24
4,762,5,32,B,27
5,762,5,37,B,32
6,762,5,42,B,37
7,762,1,43,B,42
8,762,1,44,B,43
9,762,1,45,B,44
10,762,6,67,L,45
11,762,5,72,B,67
12,762,1,73,B,72
13,762,3,76,B,73
14,762,1,77,B,76
15,762,6,83,B,77
16,762,5,88,B,83
17,762,5,73,S,88
18,762,3,76,B,73
19,762,1,77,B,76
20,762,5,82,B,77
21,762,3,85,B,82
22,762,5,90,B,85
23,762,4,94,B,90
24,762,6,100,B,94
0,763,5,5,B,0
1,763,6,11,B,5
2,763,2,13,B,11
3,763,4,17,B,13
4,763,2,19,B,17
5,763,2,42,L,19
6,763,1,43,B,42
7,763,4,26,S,43
8,763,6,32,B,26
9,763,3,35,B,32
10,763,4,39,B,35
11,763,1,40,B,39
12,763,6,46,B,40
13,763,2,48,B,46
14,763,2,50,B,48
15,763,2,52,B,50
16,763,2,54,B,52
17,763,2,53,S,54
18,763,4,57,B,53
19,763,2,59,B,57
20,763,4,63,B,59
21,763,6,69,B,63
22,763,6,75,B,69
23,763,4,79,B,75
24,763,4,83,B,79
25,763,1,84,B,83
26,763,1,85,B,84
27,763,5,90,B,85
28,763,1,91,B,90
29,763,5,96,B,91
30,763,6,100,B,96
0,764,6,6,B,0
1,764,2,8,B,6
2,764,3,11,B,8
3,764,2,13,B,11
4,764,4,17,B,13
5,764,4,42,L,17
6,764,5,26,S,42
7,764,1,27,B,26
8,764,1,84,L,27
9,764,2,86,B,84
10,764,6,92,B,86
11,764,5,97,B,92
12,764,5,100,B,97
0,765,2,2,B,0
1,765,4,6,B,2
2,765,6,12,B,6
3,765,2,14,B,12
4,765,3,17,B,14
5,765,6,23,B,17
6,765,5,84,L,23
7,765,1,85,B,84
8,765,4,89,B,85
9,765,1,90,B,89
10,765,3,73,S,90
11,765,1,74,B,73
12,765,5,79,B,74
13,765,5,84,B,79
14,765,4,88,B,84
15,765,1,89,B,88
16,765,5,94,B,89
17,765,3,97,B,94
18,765,1,78,S,97
19,765,4,82,B,78
20,765,5,24,S,82
21,765,6,30,B,24
22,765,2,32,B,30
23,765,5,37,B,32
24,765,3,40,B,37
25,765,4,44,B,40
26,765,3,26,S,44
27,765,1,27,B,26
28,765,1,84,L,27
29,765,6,90,B,84
30,765,3,73,S,90
31,765,1,74,B,73
32,765,1,75,B,74
33,765,4,79,B,75
34,765,6,85,B,79
35,765,3,88,B,85
36,765,1,89,B,88
37,765,3,92,B,89
38,765,6,78,S,92
39,765,5,83,B,78
40,765,4,24,S,83
41,765,6,30,B,24
42,765,5,35,B,30
43,765,4,39,B,35
44,765,6,45,B,39
45,765,4,11,S,45
46,765,5,6,S,11
47,765,2,8,B,6
48,765,4,12,B,8
49,765,4,6,S,12
50,765,3,31,L,6
51,765,2,33,B,31
52,765,6,39,B,33
53,765,2,41,B,39
54,765,2,43,B,41
55,765,1,44,B,43
56,765,2,46,B,44
57,765,2,48,B,46
58,765,3,67,L,48
59,765,5,72,B,67
60,765,3,75,B,72
61,765,2,77,B,75
62,765,5,82,B,77
63,765,2,84,B,82
64,765,2,86,B,84
65,765,4,90,B,86
66,765,6,96,B,90
67,765,1,97,B,96
68,765,4,100,B,97
0,766,2,2,B,0
1,766,3,5,B,2
2,766,1,6,B,5
3,766,1,7,B,6
4,766,3,10,B,7
5,766,1,11,B,10
6,766,5,6,S,11
7,766,6,12,B,6
8,766,3,15,B,12
9,766,4,19,B,15
10,766,5,24,B,19
11,766,6,30,B,24
12,766,3,33,B,30
13,766,4,37,B,33
14,766,2,39,B,37
15,766,6,45,B,39
16,766,6,67,L,45
17,766,2,69,B,67
18,766,5,74,B,69
19,766,3,77,B,74
20,766,2,79,B,77
21,766,5,84,B,79
22,766,1,85,B,84
23,766,5,90,B,85
24,766,6,96,B,90
25,766,2,78,S,96
26,766,2,100,L,78
0,767,4,14,L,0
1,767,5,19,B,14
2,767,5,24,B,19
3,767,3,27,B,24
4,767,3,30,B,27
5,767,6,44,L,30
6,767,2,46,B,44
7,767,6,52,B,46
8,767,3,55,B,52
9,767,5,60,B,55
10,767,4,60,S,60
11,767,2,19,S,60
12,767,4,23,B,19
13,767,5,84,L,23
14,767,3,24,S,84
15,767,1,25,B,24
16,767,4,29,B,25
17,767,6,35,B,29
18,767,6,41,B,35
19,767,1,42,B,41
20,767,3,45,B,42
21,767,2,26,S,45
22,767,5,31,B,26
23,767,2,33,B,31
24,767,6,39,B,33
25,767,6,45,B,39
26,767,6,67,L,45
27,767,2,69,B,67
28,767,1,70,B,69
29,767,6,76,B,70
30,767,6,82,B,76
31,767,4,86,B,82
32,767,3,89,B,86
33,767,2,91,B,89
34,767,3,94,B,91
35,767,4,78,S,94
36,767,3,81,B,78
37,767,1,82,B,81
38,767,1,83,B,82
39,767,4,24,S,83
40,767,3,27,B,24
41,767,6,33,B,27
42,767,2,35,B,33
43,767,5,40,B,35
44,767,2,42,B,40
45,767,3,45,B,42
46,767,1,46,B,45
47,767,6,52,B,46
48,767,1,53,B,52
49,767,5,58,B,53
50,767,5,63,B,58
51,767,4,67,B,63
52,767,3,70,B,67
53,767,2,72,B,70
54,767,6,78,B,72
55,767,6,84,B,78
56,767,6,90,B,84
57,767,5,75,S,90
58,767,5,100,L,75
0,768,1,38,L,0
1,768,3,41,B,38
2,768,5,46,B,41
3,768,5,67,L,46
4,768,5,72,B,67
5,768,2,74,B,72
6,768,1,75,B,74
7,768,4,79,B,75
8,768,1,100,L,79
0,769,1,38,L,0
1,769,4,42,B,38
2,769,5,26,S,42
3,769,2,84,L,26
4,769,3,24,S,84
5,769,1,25,B,24
6,769,1,26,B,25
7,769,1,27,B,26
8,769,2,29,B,27
9,769,5,34,B,29
10,769,2,44,L,34
11,769,5,11,S,44
12,769,2,13,B,11
13,769,4,17,B,13
14,769,5,22,B,17
15,769,5,27,B,22
16,769,5,32,B,27
17,769,4,44,L,32
18,769,6,50,B,44
19,769,4,54,B,50
20,769,4,58,B,54
21,769,5,63,B,58
22,769,3,66,B,63
23,769,6,72,B,66
24,769,4,76,B,72
25,769,1,77,B,76
26,769,3,100,L,77
0,770,6,6,B,0
1,770,3,31,L,6
2,770,2,33,B,31
3,770,1,34,B,33
4,770,2,44,L,34
5,770,4,48,B,44
6,770,2,50,B,48
7,770,5,55,B,50
8,770,3,58,B,55
9,770,3,61,B,58
10,770,5,66,B,61
11,770,1,67,B,66
12,770,4,81,L,67
13,770,5,86,B,81
14,770,6,92,B,86
15,770,3,75,S,92
16,770,4,79,B,75
17,770,6,85,B,79
18,770,2,24,S,85
19,770,4,84,L,24
20,770,2,86,B,84
21,770,6,92,B,86
22,770,3,75,S,92
23,770,6,81,B,75
24,770,3,84,B,81
25,770,3,24,S,84
26,770,2,26,B,24
27,770,4,30,B,26
28,770,1,31,B,30
29,770,2,33,B,31
30,770,1,34,B,33
31,770,4,38,B,34
32,770,6,44,B,38
33,770,6,50,B,44
34,770,1,67,L,50
35,770,5,72,B,67
36,770,1,73,B,72
37,770,1,74,B,73
38,770,4,78,B,74
