,n,die,end,kind,start
42,42,3,80,B,77
43,42,6,86,B,80
44,42,4,90,B,86
45,42,5,95,B,90
46,42,1,96,B,95
47,42,6,100,B,96
0,43,6,4,S,0
1,43,4,8,B,4
2,43,6,14,B,8
3,43,5,53,L,14
4,43,6,83,L,53
5,43,1,84,B,83
6,43,3,87,B,84
7,43,4,91,B,87
8,43,6,97,B,91
9,43,6,100,B,97
0,44,6,4,S,0
1,44,4,8,B,4
2,44,1,9,B,8
3,44,2,11,B,9
4,44,4,15,B,11
5,44,5,18,S,15
6,44,4,22,B,18
7,44,2,24,B,22
8,44,5,29,B,24
9,44,5,34,B,29
10,44,4,13,S,34
11,44,6,53,L,13
12,44,3,56,B,53
13,44,1,57,B,56
14,44,1,58,B,57
15,44,5,63,B,58
16,44,3,71,L,63
17,44,3,51,S,71
18,44,2,53,B,51
19,44,4,57,B,53
20,44,1,58,B,57
21,44,5,63,B,58
22,44,3,71,L,63
23,44,1,72,B,71
24,44,5,77,B,72
25,44,2,90,L,77
26,44,2,92,B,90
27,44,5,97,B,92
28,44,1,75,S,97
29,44,5,80,B,75
30,44,6,86,B,80
31,44,5,91,B,86
32,44,1,92,B,91
33,44,2,95,L,92
34,44,4,99,B,95
35,44,2,100,B,99
0,45,5,5,B,0
1,45,2,7,B,5
2,45,3,7,S,7
3,45,1,8,B,7
4,45,6,14,B,8
5,45,6,18,S,14
6,45,6,24,B,18
7,45,3,27,B,24
8,45,5,46,L,27
9,45,6,28,S,46
10,45,1,29,B,28
11,45,5,34,B,29
12,45,3,37,B,34
13,45,5,42,B,37
14,45,2,8,S,42
15,45,3,11,B,8
16,45,2,13,B,11
17,45,1,14,B,13
18,45,1,15,B,14
19,45,1,16,B,15
20,45,6,22,B,16
21,45,2,24,B,22
22,45,5,29,B,24
23,45,1,30,B,29
24,45,6,36,B,30
25,45,4,40,B,36
26,45,4,8,S,40
27,45,2,7,S,8
28,45,1,8,B,7
29,45,2,7,S,8
30,45,2,9,B,7
31,45,2,11,B,9
32,45,5,16,B,11
33,45,2,18,B,16
34,45,4,22,B,18
35,45,4,26,B,22
36,45,6,46,L,26
37,45,1,47,B,46
38,45,1,48,B,47
39,45,4,28,S,48
40,45,1,29,B,28
41,45,3,46,L,29
42,45,4,50,B,46
43,45,1,51,B,50
44,45,4,55,B,51
45,45,3,58,B,55
46,45,3,61,B,58
47,45,3,64,B,61
48,45,6,70,B,64
49,45,3,73,B,70
50,45,3,76,B,73
51,45,4,80,B,76
52,45,5,85,B,80
53,45,3,88,B,85
54,45,2,90,B,88
55,45,2,92,B,90
56,45,4,96,B,92
57,45,3,99,B,96
58,45,1,100,B,99
0,46,2,25,L,0
1,46,2,27,B,25
2,46,1,28,B,27
3,46,3,31,B,28
4,46,1,46,L,31
5,46,6,28,S,46
6,46,3,31,B,28
7,46,6,37,B,31
8,46,5,42,B,37
9,46,4,46,B,42
10,46,3,49,B,46
11,46,2,51,B,49
12,46,2,53,B,51
13,46,1,54,B,53
14,46,5,83,L,54
15,46,4,87,B,83
16,46,5,92,B,87
17,46,6,75,S,92
18,46,2,77,B,75
19,46,4,81,B,77
20,46,4,85,B,81
21,46,2,87,B,85
22,46,5,92,B,87
23,46,6,75,S,92
24,46,4,90,L,75
25,46,2,92,B,90
26,46,1,93,B,92
27,46,1,95,L,93
28,46,3,75,S,95
29,46,4,90,L,75
30,46,1,91,B,90
31,46,1,92,B,91
32,46,1,93,B,92
33,46,1,95,L,93
34,46,4,99,B,95
35,46,1,100,B,99
0,47,1,1,B,0
1,47,1,25,L,1
2,47,5,30,B,25
3,47,5,35,B,30
4,47,1,36,B,35
5,47,2,13,S,36
6,47,4,17,B,13
7,47,3,18,S,17
8,47,1,53,L,18
9,47,1,54,B,53
10,47,6,60,B,54
11,47,4,64,B,60
12,47,6,70,B,64
13,47,3,73,B,70
14,47,1,51,S,73
15,47,4,55,B,51
16,47,1,56,B,55
17,47,2,58,B,56
18,47,2,60,B,58
19,47,1,61,B,60
20,47,4,65,B,61
21,47,1,71,L,65
22,47,6,77,B,71
23,47,6,83,B,77
24,47,3,86,B,83
25,47,5,91,B,86
26,47,4,95,B,91
27,47,5,100,B,95
0,48,2,25,L,0
1,48,3,28,B,25
2,48,6,34,B,28
3,48,2,36,B,34
4,48,6,42,B,36
5,48,5,47,B,42
6,48,1,48,B,47
7,48,2,50,B,48
8,48,4,54,B,50
9,48,6,60,B,54
10,48,3,63,B,60
11,48,2,65,B,63
12,48,1,71,L,65
13,48,5,76,B,71
14,48,6,45,S,76
15,48,3,48,B,45
16,48,2,50,B,48
17,48,6,56,B,50
18,48,4,60,B,56
19,48,4,64,B,60
20,48,4,65,S,64
21,48,2,67,B,65
22,48,6,73,B,67
23,48,6,90,L,73
24,48,4,95,L,90
25,48,1,96,B,95
26,48,5,100,B,96
0,49,3,3,B,0
1,49,6,9,B,3
2,49,6,15,B,9
3,49,3,18,B,15
4,49,5,23,B,18
5,49,3,26,B,23
6,49,4,30,B,26
7,49,1,31,B,30
8,49,5,36,B,31
9,49,1,37,B,36
10,49,6,50,L,37
11,49,6,56,B,50
12,49,4,60,B,56
13,49,6,71,L,60
14,49,3,51,S,71
15,49,1,28,S,51
16,49,1,29,B,28
17,49,2,31,B,29
18,49,2,33,B,31
19,49,3,36,B,33
20,49,6,42,B,36
21,49,5,47,B,42
22,49,4,51,B,47
23,49,1,28,S,51
24,49,4,46,L,28
25,49,1,47,B,46
26,49,2,49,B,47
27,49,4,53,B,49
28,49,5,58,B,53
29,49,2,60,B,58
30,49,1,61,B,60
31,49,1,62,B,61
32,49,1,63,B,62
33,49,6,69,B,63
34,49,2,71,B,69
35,49,5,76,B,71
36,49,4,80,B,76
37,49,3,83,B,80
38,49,1,84,B,83
39,49,1,85,B,84
40,49,5,90,B,85
41,49,6,96,B,90
42,49,2,75,S,96
43,49,6,81,B,75
44,49,3,84,B,81
45,49,4,88,B,84
46,49,2,90,B,88
47,49,2,92,B,90
48,49,3,95,B,92
49,49,3,75,S,95
50,49,3,78,B,75
51,49,1,90,L,78
52,49,1,91,B,90
53,49,2,93,B,91
54,49,4,97,B,93
55,49,5,100,B,97
0,50,2,25,L,0
1,50,5,30,B,25
2,50,4,34,B,30
3,50,5,39,B,34
4,50,2,41,B,39
5,50,6,47,B,41
6,50,2,49,B,47
7,50,5,54,B,49
8,50,2,56,B,54
9,50,3,83,L,56
10,50,3,86,B,83
11,50,2,88,B,86
12,50,1,96,L,88
13,50,1,97,B,96
14,50,6,100,B,97
0,51,4,4,B,0
1,51,4,8,B,4
2,51,2,7,S,8
3,51,4,11,B,7
4,51,6,17,B,11
5,51,6,23,B,17
6,51,4,27,B,23
7,51,3,30,B,27
8,51,1,31,B,30
9,51,6,37,B,31
10,51,4,41,B,37
11,51,3,8,S,41
12,51,5,13,B,8
13,51,6,53,L,13
14,51,5,58,B,53
15,51,3,61,B,58
16,51,1,62,B,61
17,51,3,65,B,62
18,51,4,69,B,65
19,51,4,73,B,69
20,51,6,90,L,73
21,51,5,95,B,90
22,51,4,99,B,95
23,51,2,100,B,99
0,52,5,5,B,0
1,52,4,9,B,5
2,52,1,7,S,9
3,52,1,8,B,7
4,52,1,9,B,8
5,52,6,15,B,9
6,52,2,17,B,15
7,52,3,18,S,17
8,52,2,18,S,18
9,52,5,23,B,18
10,52,2,25,B,23
11,52,6,31,B,25
12,52,4,35,B,31
13,52,4,39,B,35
14,52,5,8,S,39
15,52,1,9,B,8
16,52,2,11,B,9
17,52,3,14,B,11
18,52,6,18,S,14
19,52,2,18,S,18
20,52,6,24,B,18
21,52,4,28,B,24
22,52,3,31,B,28
23,52,1,46,L,31
24,52,5,51,B,46
25,52,4,55,B,51
26,52,2,57,B,55
27,52,6,63,B,57
28,52,3,71,L,63
29,52,2,73,B,71
30,52,6,90,L,73
31,52,5,95,B,90
32,52,5,100,B,95
0,53,2,25,L,0
1,53,1,26,B,25
2,53,4,30,B,26
3,53,3,33,B,30
4,53,4,37,B,33
5,53,6,50,L,37
6,53,2,28,S,50
7,53,3,31,B,28
8,53,4,35,B,31
9,53,5,40,B,35
10,53,4,8,S,40
11,53,1,9,B,8
12,53,3,12,B,9
13,53,5,17,B,12
14,53,5,22,B,17
15,53,6,28,B,22
16,53,1,29,B,28
17,53,1,30,B,29
18,53,2,46,L,30
19,53,4,50,B,46
20,53,5,55,B,50
21,53,1,56,B,55
22,53,6,62,B,56
23,53,2,64,B,62
24,53,4,65,S,64
25,53,3,65,S,65
26,53,6,71,B,65
27,53,5,76,B,71
28,53,2,78,B,76
29,53,2,80,B,78
30,53,3,83,B,80
31,53,5,88,B,83
32,53,1,96,L,88
33,53,3,99,B,96
34,53,1,100,B,99
0,54,5,5,B,0
1,54,4,9,B,5
2,54,4,13,B,9
3,54,6,53,L,13
4,54,1,54,B,53
5,54,5,83,L,54
6,54,6,96,L,83
7,54,1,97,B,96
8,54,2,99,B,97
9,54,2,100,B,99
0,55,1,1,B,0
1,55,1,25,L,1
2,55,2,27,B,25
3,55,3,30,B,27
4,55,3,33,B,30
5,55,5,13,S,33
6,55,4,17,B,13
7,55,1,18,B,17
8,55,2,18,S,18
9,55,1,53,L,18
10,55,2,55,B,53
11,55,3,58,B,55
12,55,3,61,B,58
13,55,1,62,B,61
14,55,1,63,B,62
15,55,1,64,B,63
16,55,2,71,L,64
17,55,3,51,S,71
18,55,3,54,B,51
19,55,4,58,B,54
20,55,3,61,B,58
21,55,6,67,B,61
22,55,1,65,S,67
23,55,3,65,S,65
24,55,1,71,L,65
25,55,1,72,B,71
26,55,2,51,S,72
27,55,3,54,B,51
28,55,3,57,B,54
29,55,5,62,B,57
30,55,4,71,L,62
31,55,4,75,B,71
32,55,3,78,B,75
33,55,1,90,L,78
34,55,4,95,L,90
35,55,5,100,B,95
0,56,6,4,S,0
1,56,6,7,S,4
2,56,3,7,S,7
3,56,2,9,B,7
4,56,4,13,B,9
5,56,6,53,L,13
6,56,2,55,B,53
7,56,4,83,L,55
8,56,3,86,B,83
9,56,6,92,B,86
10,56,1,93,B,92
11,56,6,99,B,93
12,56,4,100,B,99
0,57,6,4,S,0
1,57,5,9,B,4
2,57,2,11,B,9
3,57,1,12,B,11
4,57,3,15,B,12
5,57,5,18,S,15
6,57,1,53,L,18
7,57,3,56,B,53
8,57,2,58,B,56
9,57,3,61,B,58
10,57,4,65,B,61
11,57,4,69,B,65
12,57,2,71,B,69
13,57,1,72,B,71
14,57,2,51,S,72
15,57,6,57,B,51
16,57,2,83,L,57
17,57,3,86,B,83
18,57,3,96,L,86
19,57,3,99,B,96
20,57,6,100,B,99
0,58,1,1,B,0
1,58,1,25,L,1
2,58,1,26,B,25
3,58,6,46,L,26
4,58,1,47,B,46
5,58,2,49,B,47
6,58,4,53,B,49
7,58,4,57,B,53
8,58,2,83,L,57
9,58,4,87,B,83
10,58,5,92,B,87
11,58,6,75,S,92
12,58,6,81,B,75
13,58,3,84,B,81
14,58,2,86,B,84
15,58,2,88,B,86
16,58,1,96,L,88
17,58,2,75,S,96
18,58,3,78,B,75
19,58,5,83,B,78
20,58,3,86,B,83
21,58,6,92,B,86
22,58,5,97,B,92
23,58,2,99,B,97
24,58,6,100,B,99
0,59,4,4,B,0
1,59,3,7,B,4
2,59,1,8,B,7
3,59,2,7,S,8
4,59,1,8,B,7
5,59,5,13,B,8
6,59,4,17,B,13
7,59,5,22,B,17
8,59,6,28,B,22
9,59,3,31,B,28
10,59,5,36,B,31
11,59,3,39,B,36
12,59,4,50,L,39
13,59,4,54,B,50
14,59,1,55,B,54
15,59,2,57,B,55
16,59,4,61,B,57
17,59,3,64,B,61
18,59,1,65,B,64
19,59,6,71,B,65
20,59,5,76,B,71
21,59,3,90,L,76
22,59,6,96,B,90
23,59,1,97,B,96
24,59,5,100,B,97
0,60,1,1,B,0
1,60,2,3,B,1
2,60,1,4,B,3
3,60,4,8,B,4
4,60,3,11,B,8
5,60,5,16,B,11
6,60,4,18,S,16
7,60,2,18,S,18
8,60,3,48,L,18
9,60,5,53,B,48
10,60,5,58,B,53
11,60,4,62,B,58
12,60,1,63,B,62
13,60,5,65,S,63
14,60,5,70,B,65
15,60,5,75,B,70
16,60,1,76,B,75
17,60,1,77,B,76
18,60,2,90,L,77
19,60,2,92,B,90
20,60,2,95,L,92
21,60,2,97,B,95
22,60,2,99,B,97
23,60,3,100,B,99
0,61,1,1,B,0
1,61,4,5,B,1
2,61,2,7,B,5
3,61,1,8,B,7
4,61,3,11,B,8
5,61,4,15,B,11
6,61,2,17,B,15
7,61,4,48,L,17
8,61,3,51,B,48
9,61,2,53,B,51
10,61,4,57,B,53
11,61,3,60,B,57
12,61,2,62,B,60
13,61,2,64,B,62
14,61,2,71,L,64
15,61,6,77,B,71
16,61,5,45,S,77
17,61,4,49,B,45
18,61,4,53,B,49
19,61,6,83,L,53
20,61,1,84,B,83
21,61,2,86,B,84
22,61,2,88,B,86
23,61,5,93,B,88
24,61,3,96,B,93
25,61,4,100,B,96
0,62,5,5,B,0
1,62,5,7,S,5
2,62,2,9,B,7
3,62,1,7,S,9
4,62,2,9,B,7
5,62,1,7,S,9
6,62,3,7,S,7
7,62,6,13,B,7
8,62,2,15,B,13
9,62,3,18,B,15
10,62,2,18,S,18
11,62,1,53,L,18
12,62,2,55,B,53
13,62,4,83,L,55
14,62,4,87,B,83
15,62,5,92,B,87
16,62,1,93,B,92
17,62,1,95,L,93
18,62,1,96,B,95
19,62,4,100,B,96
0,63,4,4,B,0
1,63,3,7,B,4
2,63,2,9,B,7
3,63,1,7,S,9
4,63,1,8,B,7
5,63,4,12,B,8
6,63,2,14,B,12
7,63,5,53,L,14
8,63,1,54,B,53
9,63,1,55,B,54
10,63,4,83,L,55
11,63,5,88,B,83
12,63,5,93,B,88
13,63,6,99,B,93
14,63,4,100,B,99
0,64,5,5,B,0
1,64,6,11,B,5
2,64,4,15,B,11
3,64,2,17,B,15
4,64,4,48,L,17
5,64,4,28,S,48
6,64,6,34,B,28
7,64,4,13,S,34
8,64,5,18,B,13
9,64,4,22,B,18
10,64,2,24,B,22
11,64,1,25,B,24
12,64,4,29,B,25
13,64,4,33,B,29
14,64,3,36,B,33
15,64,4,40,B,36
16,64,3,50,L,40
17,64,5,55,B,50
18,64,5,60,B,55
19,64,5,65,B,60
20,64,5,70,B,65
21,64,2,72,B,70
22,64,3,75,B,72
23,64,3,78,B,75
24,64,3,81,B,78
25,64,1,45,S,81
26,64,1,46,B,45
27,64,5,51,B,46
28,64,6,57,B,51
29,64,6,63,B,57
30,64,4,67,B,63
31,64,2,69,B,67
32,64,5,51,S,69
33,64,1,28,S,51
34,64,3,31,B,28
35,64,5,36,B,31
36,64,2,13,S,36
37,64,2,15,B,13
38,64,4,53,L,15
39,64,6,83,L,53
40,64,2,85,B,83
41,64,4,96,L,85
42,64,6,100,B,96
0,65,4,4,B,0
1,65,4,8,B,4
2,65,6,14,B,8
3,65,2,16,B,14
4,65,3,53,L,16
5,65,6,83,L,53
6,65,3,86,B,83
7,65,2,88,B,86
8,65,6,95,L,88
9,65,5,100,B,95
0,66,5,5,B,0
1,66,6,11,B,5
2,66,6,17,B,11
3,66,4,48,L,17
4,66,6,54,B,48
5,66,1,55,B,54
6,66,2,57,B,55
7,66,5,62,B,57
8,66,2,64,B,62
9,66,4,65,S,64
10,66,1,71,L,65
11,66,2,73,B,71
12,66,2,75,B,73
13,66,1,76,B,75
14,66,2,78,B,76
15,66,2,80,B,78
16,66,3,83,B,80
17,66,4,87,B,83
18,66,2,96,L,87
19,66,5,100,B,96
0,67,1,1,B,0
1,67,6,7,B,1
2,67,2,9,B,7
3,67,1,7,S,9
4,67,3,7,S,7
5,67,5,12,B,7
6,67,1,13,B,12
7,67,3,16,B,13
8,67,3,53,L,16
9,67,2,55,B,53
10,67,3,58,B,55
11,67,2,60,B,58
12,67,2,62,B,60
13,67,4,71,L,62
14,67,4,75,B,71
15,67,1,76,B,75
16,67,2,78,B,76
17,67,4,45,S,78
18,67,1,46,B,45
19,67,6,28,S,46
20,67,5,33,B,28
21,67,6,39,B,33
22,67,1,40,B,39
23,67,2,42,B,40
24,67,1,50,L,42
25,67,5,55,B,50
26,67,5,60,B,55
27,67,2,62,B,60
28,67,4,71,L,62
29,67,6,77,B,71
30,67,6,83,B,77
31,67,6,96,L,83
32,67,4,100,B,96
0,68,4,4,B,0
1,68,1,5,B,4
2,68,4,9,B,5
3,68,4,13,B,9
4,68,1,14,B,13
5,68,5,53,L,14
6,68,5,58,B,53
7,68,3,61,B,58
8,68,5,71,L,61
9,68,3,51,S,71
10,68,5,56,B,51
11,68,3,83,L,56
12,68,4,87,B,83
13,68,2,96,L,87
14,68,2,75,S,96
15,68,1,76,B,75
16,68,3,90,L,76
17,68,4,95,L,90
18,68,2,97,B,95
19,68,4,100,B,97
0,69,6,4,S,0
1,69,5,9,B,4
2,69,6,15,B,9
3,69,3,18,B,15
4,69,5,23,B,18
5,69,1,24,B,23
6,69,1,25,B,24
7,69,4,29,B,25
8,69,3,46,L,29
9,69,5,51,B,46
10,69,4,55,B,51
11,69,2,57,B,55
12,69,1,58,B,57
13,69,5,63,B,58
14,69,3,71,L,63
15,69,4,75,B,71
16,69,5,80,B,75
17,69,3,83,B,80
18,69,1,84,B,83
19,69,4,88,B,84
20,69,5,93,B,88
21,69,1,95,L,93
22,69,3,75,S,95
23,69,1,76,B,75
24,69,2,78,B,76
25,69,6,84,B,78
26,69,1,85,B,84
27,69,3,88,B,85
28,69,3,91,B,88
29,69,1,92,B,91
30,69,1,93,B,92
31,69,6,99,B,93
32,69,4,100,B,99
0,70,3,3,B,0
1,70,5,8,B,3
2,70,3,11,B,8
3,70,4,15,B,11
4,70,2,17,B,15
5,70,4,48,L,17
6,70,3,51,B,48
7,70,3,54,B,51
8,70,6,60,B,54
9,70,2,62,B,60
10,70,2,64,B,62
11,70,2,71,L,64
12,70,3,51,S,71
13,70,5,56,B,51
14,70,3,83,L,56
15,70,4,87,B,83
16,70,6,93,B,87
17,70,2,95,B,93
18,70,1,96,B,95
19,70,2,75,S,96
20,70,2,77,B,75
21,70,4,81,B,77
22,70,3,84,B,81
23,70,4,88,B,84
24,70,6,95,L,88
25,70,3,75,S,95
26,70,3,78,B,75
27,70,6,84,B,78
28,70,1,85,B,84
29,70,2,87,B,85
30,70,4,91,B,87
31,70,4,95,B,91
32,70,4,99,B,95
33,70,3,100,B,99
0,71,3,3,B,0
1,71,2,5,B,3
2,71,1,4,S,5
3,71,5,9,B,4
4,71,3,12,B,9
5,71,3,15,B,12
6,71,2,17,B,15
7,71,2,53,L,17
8,71,1,54,B,53
9,71,1,55,B,54
10,71,6,61,B,55
11,71,6,67,B,61
12,71,5,72,B,67
13,71,6,78,B,72
14,71,3,81,B,78
15,71,1,45,S,81
16,71,6,51,B,45
17,71,2,53,B,51
18,71,1,54,B,53
19,71,6,60,B,54
20,71,1,61,B,60
21,71,6,67,B,61
22,71,3,70,B,67
23,71,6,76,B,70
24,71,2,78,B,76
25,71,3,81,B,78
26,71,2,83,B,81
27,71,6,96,L,83
28,71,3,99,B,96
29,71,4,100,B,99
0,72,2,25,L,0
1,72,4,29,B,25
2,72,4,33,B,29
3,72,2,35,B,33
4,72,6,41,B,35
5,72,6,47,B,41
6,72,6,53,B,47
7,72,6,83,L,53
8,72,5,88,B,83
9,72,5,93,B,88
10,72,3,96,B,93
11,72,5,100,B,96
0,73,6,4,S,0
1,73,5,9,B,4
2,73,6,15,B,9
3,73,5,18,S,15
4,73,4,22,B,18
5,73,6,28,B,22
6,73,4,46,L,28
7,73,6,28,S,46
8,73,3,31,B,28
9,73,5,36,B,31
10,73,6,42,B,36
11,73,5,47,B,42
12,73,4,51,B,47
13,73,4,55,B,51
14,73,3,58,B,55
15,73,3,61,B,58
16,73,2,63,B,61
17,73,4,67,B,63
18,73,4,71,B,67
19,73,6,77,B,71
20,73,4,81,B,77
21,73,2,83,B,81
22,73,3,86,B,83
23,73,4,90,B,86
24,73,2,92,B,90
25,73,1,93,B,92
26,73,4,97,B,93
27,73,2,99,B,97
28,73,4,100,B,99
0,74,2,25,L,0
1,74,3,28,B,25
2,74,2,30,B,28
3,74,2,46,L,30
4,74,3,49,B,46
5,74,2,51,B,49
6,74,1,28,S,51
7,74,4,46,L,28
8,74,4,50,B,46
9,74,6,56,B,50
10,74,2,58,B,56
11,74,6,64,B,58
12,74,1,65,B,64
13,74,6,71,B,65
14,74,3,51,S,71
15,74,2,53,B,51
16,74,1,54,B,53
17,74,4,58,B,54
18,74,2,60,B,58
19,74,6,71,L,60
20,74,5,76,B,71
21,74,3,90,L,76
22,74,5,95,B,90
23,74,4,99,B,95
24,74,5,100,B,99
0,75,3,3,B,0
1,75,5,8,B,3
2,75,5,13,B,8
3,75,1,14,B,13
4,75,1,15,B,14
5,75,1,16,B,15
6,75,3,53,L,16
7,75,4,57,B,53
8,75,5,62,B,57
9,75,1,63,B,62
10,75,1,64,B,63
11,75,2,71,L,64
12,75,6,77,B,71
13,75,3,80,B,77
14,75,1,81,B,80
15,75,2,83,B,81
16,75,4,87,B,83
17,75,3,90,B,87
18,75,4,95,L,90
19,75,2,97,B,95
20,75,2,99,B,97
21,75,2,100,B,99
0,76,4,4,B,0
1,76,4,8,B,4
2,76,3,11,B,8
3,76,1,12,B,11
4,76,2,14,B,12
5,76,6,18,S,14
6,76,2,18,S,18
7,76,6,24,B,18
8,76,5,29,B,24
9,76,5,34,B,29
10,76,1,35,B,34
11,76,4,39,B,35
12,76,4,50,L,39
13,76,3,53,B,50
14,76,6,83,L,53
15,76,3,86,B,83
16,76,6,92,B,86
17,76,3,95,B,92
18,76,6,100,B,95
0,77,5,5,B,0
1,77,1,4,S,5
2,77,5,9,B,4
3,77,1,7,S,9
4,77,3,7,S,7
5,77,5,12,B,7
6,77,6,18,B,12
7,77,3,48,L,18
8,77,2,50,B,48
9,77,3,53,B,50
10,77,5,58,B,53
11,77,1,83,L,58
12,77,4,87,B,83
13,77,5,92,B,87
14,77,6,75,S,92
15,77,4,90,L,75
16,77,5,95,B,90
17,77,4,99,B,95
18,77,4,100,B,99
0,78,2,25,L,0
1,78,6,31,B,25
2,78,2,33,B,31
3,78,1,34,B,33
4,78,2,36,B,34
5,78,3,39,B,36
6,78,5,8,S,39
7,78,6,14,B,8
8,78,5,53,L,14
9,78,3,56,B,53
10,78,3,83,L,56
11,78,5,88,B,83
12,78,2,90,B,88
13,78,5,95,B,90
14,78,2,97,B,95
15,78,3,100,B,97
0,79,6,4,S,0
1,79,1,5,B,4
2,79,4,9,B,5
3,79,5,14,B,9
4,79,3,17,B,14
5,79,1,18,B,17
6,79,1,53,L,18
7,79,1,54,B,53
8,79,6,60,B,54
9,79,2,62,B,60
10,79,2,64,B,62
11,79,1,65,B,64
12,79,6,71,B,65
13,79,3,51,S,71
14,79,6,57,B,51
15,79,3,60,B,57
16,79,6,71,L,60
17,79,2,73,B,71
18,79,6,90,L,73
19,79,2,92,B,90
20,79,3,95,B,92
21,79,3,75,S,95
22,79,5,80,B,75
23,79,3,83,B,80
24,79,3,86,B,83
25,79,6,92,B,86
26,79,4,96,B,92
27,79,3,99,B,96
28,79,1,100,B,99
0,80,6,4,S,0
1,80,4,8,B,4
2,80,1,9,B,8
3,80,1,7,S,9
4,80,2,9,B,7
5,80,2,11,B,9
6,80,6,17,B,11
7,80,1,18,B,17
8,80,4,22,B,18
9,80,2,24,B,22
10,80,4,28,B,24
11,80,3,31,B,28
12,80,6,37,B,31
13,80,1,13,S,37
14,80,2,15,B,13
15,80,2,17,B,15
16,80,4,48,L,17
17,80,4,28,S,48
18,80,4,46,L,28
19,80,1,47,B,46
20,80,6,53,B,47
21,80,5,58,B,53
22,80,3,61,B,58
23,80,5,71,L,61
24,80,2,73,B,71
25,80,5,78,B,73
26,80,4,45,S,78
27,80,6,51,B,45
28,80,6,57,B,51
29,80,4,61,B,57
30,80,6,67,B,61
31,80,5,72,B,67
32,80,3,75,B,72
33,80,4,90,L,75
34,80,5,95,B,90
35,80,6,100,B,95
0,81,6,4,S,0
1,81,6,7,S,4
2,81,3,7,S,7
3,81,3,7,S,7
4,81,2,9,B,7
5,81,3,12,B,9
6,81,5,17,B,12
7,81,3,18,S,17
8,81,3,48,L,18
9,81,3,51,B,48
10,81,2,53,B,51
11,81,1,54,B,53
12,81,6,60,B,54
13,81,2,62,B,60
14,81,1,63,B,62
15,81,1,64,B,63
16,81,2,71,L,64
17,81,5,76,B,71
18,81,2,78,B,76
19,81,4,45,S,78
20,81,4,49,B,45
21,81,6,55,B,49
22,81,3,58,B,55
23,81,2,60,B,58
24,81,3,63,B,60
25,81,5,65,S,63
26,81,3,65,S,65
27,81,4,69,B,65
28,81,6,75,B,69
29,81,3,78,B,75
30,81,6,84,B,78
31,81,4,88,B,84
32,81,4,92,B,88
33,81,6,75,S,92
34,81,2,77,B,75
35,81,4,81,B,77
36,81,6,87,B,81
37,81,1,88,B,87
38,81,4,92,B,88
39,81,2,95,L,92
40,81,6,100,B,95
0,82,6,4,S,0
1,82,3,7,B,4
2,82,1,8,B,7
3,82,6,14,B,8
4,82,6,18,S,14
5,82,3,48,L,18
6,82,1,49,B,48
7,82,2,51,B,49
8,82,4,55,B,51
9,82,6,61,B,55
10,82,2,63,B,61
11,82,5,65,S,63
12,82,6,71,B,65
13,82,2,73,B,71
14,82,6,90,L,73
15,82,6,96,B,90
16,82,1,97,B,96
17,82,4,100,B,97
0,83,3,3,B,0
1,83,2,5,B,3
2,83,1,4,S,5
3,83,4,8,B,4
4,83,5,13,B,8
5,83,4,17,B,13
6,83,4,48,L,17
7,83,1,49,B,48
8,83,1,50,B,49
9,83,2,28,S,50
10,83,1,29,B,28
11,83,2,31,B,29
12,83,5,36,B,31
13,83,3,39,B,36
14,83,5,8,S,39
15,83,5,13,B,8
16,83,5,18,B,13
17,83,2,18,S,18
18,83,2,18,S,18
19,83,2,18,S,18
20,83,4,22,B,18
21,83,6,28,B,22
22,83,3,31,B,28
23,83,2,33,B,31
24,83,4,37,B,33
25,83,1,13,S,37
26,83,1,14,B,13
27,83,5,53,L,14
28,83,6,83,L,53
29,83,1,84,B,83
30,83,2,86,B,84
31,83,3,96,L,86
32,83,6,100,B,96
0,84,3,3,B,0
1,84,1,4,B,3
2,84,1,5,B,4
3,84,6,11,B,5
4,84,2,13,B,11
5,84,6,53,L,13
6,84,3,56,B,53
7,84,5,61,B,56
8,84,5,71,L,61
9,84,6,77,B,71
10,84,1,78,B,77
11,84,4,45,S,78
12,84,1,46,B,45
13,84,2,48,B,46
14,84,2,50,B,48
15,84,3,53,B,50
16,84,3,56,B,53
17,84,3,83,L,56
18,84,4,87,B,83
19,84,4,91,B,87
20,84,2,93,B,91
21,84,2,95,B,93
22,84,6,100,B,95
0,85,4,4,B,0
1,85,5,9,B,4
2,85,3,12,B,9
3,85,1,13,B,12
4,85,1,14,B,13
5,85,3,17,B,14
6,85,2,53,L,17
7,85,5,58,B,53
8,85,2,60,B,58
9,85,6,71,L,60
10,85,2,73,B,71
11,85,2,75,B,73
12,85,3,78,B,75
13,85,3,81,B,78
14,85,6,87,B,81
15,85,4,91,B,87
16,85,4,95,B,91
17,85,1,96,B,95
18,85,3,99,B,96
19,85,1,100,B,99
0,86,6,4,S,0
1,86,1,5,B,4
2,86,2,7,B,5
3,86,3,7,S,7
4,86,4,11,B,7
5,86,1,12,B,11
6,86,1,13,B,12
7,86,3,16,B,13
8,86,3,53,L,16
9,86,6,83,L,53
10,86,4,87,B,83
11,86,3,90,B,87
12,86,3,93,B,90
13,86,5,75,S,93
14,86,4,90,L,75
15,86,3,93,B,90
16,86,1,95,L,93
17,86,1,96,B,95
18,86,2,75,S,96
19,86,3,78,B,75
